Date,sp500_ret,nasdaq_ret,nifty_ret,gift_nifty_ret,vix_india_ret,usdinr_ret,crude_ret,sp500_mom_3d,sp500_mom_5d,sp500_mom_10d,nasdaq_mom_3d,nasdaq_mom_5d,nasdaq_mom_10d,nifty_mom_3d,nifty_mom_5d,nifty_mom_10d,gift_nifty_mom_3d,gift_nifty_mom_5d,gift_nifty_mom_10d,crude_mom_3d,crude_mom_5d,crude_mom_10d,usdinr_mom_3d,usdinr_mom_5d,usdinr_mom_10d,sp500_vol_5d,sp500_vol_10d,nasdaq_vol_5d,nasdaq_vol_10d,nifty_vol_5d,nifty_vol_10d,gift_nifty_vol_5d,gift_nifty_vol_10d,crude_vol_5d,crude_vol_10d,sp500_nasdaq_div,us_avg_ret,us_nifty_div,gift_nifty_basis,sp500_lag1,sp500_lag2,nasdaq_lag1,nasdaq_lag2,nifty_lag1,nifty_lag2,gift_nifty_lag1,gift_nifty_lag2,crude_lag1,crude_lag2,usdinr_lag1,usdinr_lag2,sp500_up_3d,sp500_up_5d,nasdaq_up_3d,nasdaq_up_5d,nifty_up_3d,nifty_up_5d,crude_up_3d,crude_up_5d,vix_level,vix_high,vix_extreme,vix_mom_3d,vix_rising,usdinr_level,rupee_weak,rupee_very_weak,crude_spike,crude_up,day_of_week,month,is_monday,is_friday,is_month_end,is_month_start,quarter,sp500_nifty_corr_20d,nasdaq_nifty_corr_20d,nifty_dist_ma20,nifty_dist_ma50,nifty_above_ma20,nifty_above_ma50,sp500_dist_ma50,sp500_above_ma50,cross_mom_diff,target
2021-10-22,-0.10725536274130976,-0.8248059464175173,-0.3476668084567369,-0.3476668084567369,-2.716195419064771,0.07513213904473126,1.087339749803462,0.5587348026226189,1.6355457134730083,3.461873953522101,-0.252025786992605,1.2976541231678569,3.4748144466432267,-1.6582201593349657,-1.2185113195626096,1.2386481073251465,-1.6582201593349657,-1.2185113195626096,1.2386481073251465,0.5471801548383364,0.8119866987606814,3.7882674750037206,-0.4921235596758944,-0.17148829620992068,0.05205752306838285,0.3004208610286229,0.6486523487527288,0.6965315662949213,0.765066537093969,0.5939224355885232,0.6270723026733513,0.5939224355885232,0.6270723026733513,1.115332825729207,0.9539291740976331,0.7175505836762075,-0.4660306545794135,-0.11836384612267659,0.0,0.2995871849622578,0.36640298040166996,0.621759683814882,-0.04897952438996933,-0.4844908296702255,-0.8260625212080042,-0.4844908296702255,-0.8260625212080042,-1.4099266939820665,0.8697670990169382,-0.4138778416967748,-0.15337785702385087,1,1,0,1,0,0,1,1,17.549999237060547,0,0,1.160188563395387,1,74.86540222167969,1,0,0,1,4,10,0,1,0,0,4,0.1951062068751109,0.2358972201971862,0.7664064790245697,3.681223949556299,1,1,2.2059598445600104,1,2.854057033035618,1
2021-10-25,0.4748196569493546,0.9046252790430476,0.0579633328010587,0.0579633328010587,0.34188818176306146,0.17136874261038937,0.537821923346038,0.6671514791703035,1.7728884147126038,4.623269995277137,0.7015790164404119,1.366762941769017,5.019650894899552,-0.7741943053259028,-1.9157876000335472,1.0130158266902445,-0.7741943053259028,-1.9157876000335472,1.0130158266902445,0.21523497916743617,1.9743652748110416,2.796774984507461,-0.16737696004165414,-0.014646888744040965,-0.4124143716381923,0.30779419906921796,0.5376709012458828,0.7113468015095882,0.696352548252548,0.31892548266318,0.6247412920450747,0.31892548266318,0.6247412920450747,1.0280189066242542,0.8687909659353293,-0.429805622093693,0.6897224679962011,0.6317591351951424,0.0,-0.10725536274130976,0.2995871849622578,-0.8248059464175173,0.621759683814882,-0.3476668084567369,-0.4844908296702255,-0.3476668084567369,-0.4844908296702255,1.087339749803462,-1.4099266939820665,0.07513213904473126,-0.4138778416967748,1,1,1,1,0,0,1,1,17.610000610351562,0,0,-3.8489034049163093,0,74.99369812011719,1,0,0,1,0,10,1,0,1,0,4,0.19243178824056242,0.2301421350381421,0.7490718004697501,3.556117987752504,1,1,2.6511934038128198,1,3.688676014746151,1
2021-10-26,0.18197952535197182,0.05910666206350168,0.7889480889700096,0.7889480889700096,-4.8835921666353315,0.12827615927200053,0.47680389847075677,0.5495438195600175,1.2155339849239448,5.04692757648332,0.13892599468903155,0.7117061541139442,5.2187547485251455,0.49924461331433223,-0.8113087375638983,1.5456386612014983,0.49924461331433223,-0.8113087375638983,1.5456386612014983,2.1019655716202594,1.5618059766551293,3.5485380613859254,0.37477704092712116,-0.19247865779350448,-0.41268310004238806,0.22280766304679803,0.4906722141988369,0.6689215780822012,0.6785774028654508,0.6188976741333886,0.6610741938780686,0.6188976741333886,0.6610741938780686,0.9944147295675247,0.8477356692527106,0.12287286328847014,0.12054309370773675,-0.6684049952622728,0.0,0.4748196569493546,-0.10725536274130976,0.9046252790430476,-0.8248059464175173,0.0579633328010587,-0.3476668084567369,0.0579633328010587,-0.3476668084567369,0.537821923346038,1.087339749803462,0.17136874261038937,0.07513213904473126,1,1,1,1,1,0,1,1,16.75,0,0,-7.257899403937046,0,75.08989715576172,1,0,0,1,1,10,0,0,1,0,4,0.0583696200131324,0.08882241009616654,1.397446619772092,4.176256287048684,1,1,2.779447211108099,1,2.026842722487843,0
2021-10-27,-0.5051568068462853,0.0008524894004491301,-0.31448386638428527,-0.31448386638428527,0.4776114848122681,-0.26767435639024617,-2.1064810910669807,0.151642375455042,0.3439741976759896,4.239519321257648,0.9645844305069979,0.7615381679043627,4.488787994258747,0.5324275553867839,-0.2997300827401794,0.28739500989605204,0.5324275553867839,-0.2997300827401794,0.28739500989605204,-1.0918552692501833,-1.4144422134287895,1.7297552069977353,0.03197054549214373,-0.3067751571598998,-0.7881771134859883,0.38449518796503085,0.5850409146406286,0.6657219947452437,0.6927183114951485,0.5153481557384229,0.6121029031874168,0.5153481557384229,0.6121029031874168,1.389597839730176,1.1441834121445928,-0.5060092962467344,-0.2521521587229181,0.0623317076613672,0.0,0.18197952535197182,0.4748196569493546,0.05910666206350168,0.9046252790430476,0.7889480889700096,0.0579633328010587,0.7889480889700096,0.0579633328010587,0.47680389847075677,0.537821923346038,0.12827615927200053,0.17136874261038937,1,1,1,1,1,0,0,0,16.829999923706055,0,0,-4.064092500060006,0,74.88890075683594,0,0,1,0,2,10,0,0,1,0,4,0.09006978567417218,0.0834147068492627,0.9386033707983257,3.654511774834806,1,1,2.1907263418886265,1,0.643704280416169,0
2021-10-28,0.9829281576461124,1.3932955164567495,-1.94223384240636,-1.94223384240636,6.417111875234238,0.21512172470654622,-0.30740379593490186,0.6597508761517998,1.0273151703598442,3.516137284345424,1.4532546679207,1.5330740005462302,4.154137684869463,-1.467769619820635,-1.757473095476314,-2.6283176065821867,-1.467769619820635,-1.757473095476314,-2.6283176065821867,-1.937080988531123,-0.3119193153816249,0.4365378839941316,0.07572352758830059,0.3222244092434212,-0.3377672403927612,0.5657583048122455,0.434119721910782,0.8621709933238451,0.629235808660071,1.0000126385802923,0.7827370281333021,1.0000126385802923,0.7827370281333021,1.246114266354345,1.1148103318722729,-0.41036735881063713,1.188111837051431,3.130345679457791,0.0,-0.5051568068462853,0.18197952535197182,0.0008524894004491301,0.05910666206350168,-0.31448386638428527,0.7889480889700096,-0.31448386638428527,0.7889480889700096,-2.1064810910669807,0.47680389847075677,-0.26767435639024617,0.12827615927200053,1,1,1,1,0,0,0,0,17.90999984741211,0,0,2.0111311934111695,1,75.05000305175781,1,0,0,0,3,10,0,0,1,0,4,-0.14742499389357752,-0.13587340614694696,-1.08740317293418,1.49244145666924,0,1,3.1069354003296845,1,2.7847882658361582,0
2021-10-29,0.1949334719149265,0.325408728496801,-1.0393515763905459,-1.0393515763905459,-2.680064468597332,-0.3368420753009471,0.07115460010780339,0.6727048227147545,1.3295040050160805,2.96504971848909,1.7195567343539992,2.6832886754605485,3.9809427986284063,-3.2960692851811904,-2.449157863410123,-3.6676691829727326,-3.2960692851811904,-2.449157863410123,-3.6676691829727326,-2.3427302868940765,-1.3281044650772835,-0.5161177663165981,-0.38939470698464707,-0.08974980510225716,-0.26123810131217784,0.5395331999681938,0.4129516010338431,0.5977032778292894,0.6290751620825972,1.0461295435088556,0.8124019678827785,1.0461295435088556,0.8124019678827785,1.0840485162910312,1.061158329910312,-0.13047525658187453,0.26017110020586376,1.2995226765964096,0.0,0.9829281576461124,-0.5051568068462853,1.3932955164567495,0.0008524894004491301,-1.94223384240636,-0.31448386638428527,-1.94223384240636,-0.31448386638428527,-0.30740379593490186,-2.1064810910669807,0.21512172470654622,-0.26767435639024617,1,1,1,1,0,0,0,0,17.43000030517578,0,0,4.214658891449169,1,74.79720306396484,0,0,0,1,4,10,0,1,1,0,4,-0.09207286631532333,-0.11244076819830477,-2.1532829074963593,0.2983548167018172,0,1,3.2321045816911913,1,3.7786618684262034,1
2021-11-01,0.18000771431341267,0.62929295010552,1.459965505750782,1.459965505750782,-1.0900776289785696,0.17526843365835987,0.39109011827007656,1.3578693438744525,1.0346920623801386,2.8075804770927437,2.34799719505907,2.407956346523021,3.774719288292039,-1.521619913046123,-1.0471556904603996,-2.9629432904939463,-1.521619913046123,-1.0471556904603996,-2.9629432904939463,0.15484092244298076,-1.474836270153245,0.4995290046578007,0.05354808306395897,-0.08585011405428666,-0.10049700279832763,0.5269563580456116,0.41421605668230316,0.5672337315206075,0.61639470429814,1.3680328447454144,0.9409428752651177,1.3680328447454144,0.9409428752651177,1.0585470810676954,1.04876002501552,-0.44928523579210733,0.40465033220946633,-1.0553151735413158,0.0,0.1949334719149265,0.9829281576461124,0.325408728496801,1.3932955164567495,-1.0393515763905459,-1.94223384240636,-1.0393515763905459,-1.94223384240636,0.07115460010780339,-0.30740379593490186,-0.3368420753009471,0.21512172470654622,1,1,1,1,0,0,1,0,17.239999771118164,0,0,2.6469697776583314,1,74.92829895019531,1,0,0,1,0,11,1,0,0,1,4,0.024454193351911492,0.08525594785556363,-0.7902333640088077,1.5973900740746945,0,1,3.355775799787912,1,2.081847752840538,0
2021-11-02,0.36803630854131963,0.3441905816963686,-0.22700482713416958,-0.22700482713416958,-1.0440853107047676,-0.13132061270326734,0.011807503646044104,0.7429774947696597,1.2207488455694864,2.4362828304934325,1.2988922602986892,2.693040266155888,3.404746420269833,0.19360910222606753,-2.0631086065645787,-2.874417344128477,0.19360910222606753,-2.0631086065645787,-2.874417344128477,0.4740522220239267,-1.9398326649779576,-0.37802668832282427,-0.2928942543458546,-0.34544688602955453,-0.537925543823059,0.5313045675257314,0.3840882294793575,0.5270549217235498,0.6049371279454534,1.2533127248594282,0.9411581966782715,1.2533127248594282,0.9411581966782715,0.9921344921458486,1.0065846179148097,0.02384572684495101,0.35611344511884413,0.5831182722530137,0.0,0.18000771431341267,0.1949334719149265,0.62929295010552,0.325408728496801,1.459965505750782,-1.0393515763905459,1.459965505750782,-1.0393515763905459,0.39109011827007656,0.07115460010780339,0.17526843365835987,-0.3368420753009471,1,1,1,1,1,0,1,0,17.059999465942383,0,0,-4.814227408280674,0,74.82990264892578,0,0,0,1,1,11,0,0,0,1,4,-0.032765938223316755,0.03767268307649675,-1.0336929399175208,1.2217211545349782,0,1,3.669082344987815,1,3.283857452134065,0
2021-11-03,0.6461279195357994,1.0350454503191608,-0.33400508475575075,-0.33400508475575075,-5.451350142374745,-0.15756356605073352,-3.222383519355354,1.1941719423905326,2.372033571951571,2.716007769627562,2.008528982121049,3.7272332270745996,4.488771394978963,0.8989555938608627,-2.082629824936044,-2.3823599076762236,0.8989555938608627,-2.082629824936044,-2.3823599076762236,-2.8194858974392307,-3.055735093266331,-4.470177306695117,-0.11361574509564099,-0.23533609569004188,-0.5421112528499417,0.3406511992838593,0.4037080406990653,0.46219735740425055,0.624213585625488,1.2529609397900725,0.922547951305561,1.2529609397900725,0.922547951305561,1.4806166892879031,1.3647228444252046,-0.38891753078336144,0.8405866849274801,1.1745917696832309,0.0,0.36803630854131963,0.18000771431341267,0.3441905816963686,0.62929295010552,-0.22700482713416958,1.459965505750782,-0.22700482713416958,1.459965505750782,0.011807503646044104,0.39109011827007656,-0.13132061270326734,0.17526843365835987,1,1,1,1,1,0,0,0,16.1299991607666,0,0,-7.585513082058087,0,74.71199798583984,0,0,1,0,2,11,0,0,0,1,4,-0.037488320242360124,0.021019917673859946,-1.4142040656155563,0.7474418225200182,0,1,4.262178825477739,1,4.454663396887615,1
2021-11-04,0.4181942361150437,0.8141469198615692,0.4913376165984751,0.4913376165984751,-2.3558535681197257,-0.3700836474209046,-1.7685046786455993,1.4323584641921636,1.8072996504205023,2.834614820780348,2.193382951877098,3.148084630479419,4.68115863102565,-0.06967229529144436,0.350941634068791,-1.406531461407523,-0.06967229529144436,0.350941634068791,-1.406531461407523,-4.979080694354907,-4.5168359759770285,-4.828755291358649,-0.6589678261749055,-0.8205414678174927,-0.4983170585740715,0.1903640343732511,0.40635524675678464,0.30513707468002416,0.633036400372829,0.9475787847050812,0.9449435367817431,0.9475787847050812,0.9449435367817431,1.548318182116929,1.397159509059528,-0.3959526837465255,0.6161705779883064,0.12483296138983135,0.0,0.6461279195357994,0.36803630854131963,1.0350454503191608,0.3441905816963686,-0.33400508475575075,-0.22700482713416958,-0.33400508475575075,-0.22700482713416958,-3.222383519355354,0.011807503646044104,-0.15756356605073352,-0.13132061270326734,1,1,1,1,0,1,0,0,15.75,0,0,-8.851289021199243,0,74.43550109863281,0,0,0,0,3,11,0,0,0,1,4,-0.08226510878804613,-0.008985230781375695,-0.9644381127654654,1.0962196147346468,0,1,4.599888429265151,1,1.4563580163517114,0
2021-11-05,0.3732799652949259,0.19623378893316445,0.0,0.0,0.0,0.05723416707579254,2.731558136620338,1.43760212094577,1.9856461438005018,3.3151501488165835,2.045426159113894,3.0189096909157827,5.702198366376332,0.15733253184272522,1.3902932104593368,-1.0588646529507861,0.15733253184272522,1.3902932104593368,-1.0588646529507861,-2.259330061380613,-1.856432439464494,-3.1845369045417735,-0.4704130463958456,-0.42646522544075305,-0.5162150305430102,0.1665840778355398,0.3827441219598889,0.34072555688757594,0.4600285740374504,0.7330449299739119,0.942874212154509,0.7330449299739119,0.942874212154509,2.260342718219551,1.6721627579866223,0.17704617636176145,0.2847568771140452,0.2847568771140452,0.0,0.4181942361150437,0.6461279195357994,0.8141469198615692,1.0350454503191608,0.4913376165984751,-0.33400508475575075,0.4913376165984751,-0.33400508475575075,-1.7685046786455993,-3.222383519355354,-0.3700836474209046,-0.15756356605073352,1,1,1,1,1,1,0,0,15.75,0,0,-7.807203710494475,0,74.47810363769531,1,0,1,1,4,11,0,1,0,1,4,-0.04804488638039979,0.048397149329573355,-0.9703503400064151,0.95817935060923,0,1,4.902107990071369,1,0.5953529333411649,1
2021-11-08,0.08877879113036169,0.06743541449454327,0.8469704042186388,0.8469704042186388,3.74603271484375,-0.38535159927367557,0.8339406081957268,0.8802529925403322,1.8944172206174508,2.9291092829975907,1.0778161232892765,2.457052155304806,4.865008501827828,1.3383080208171148,0.7772981089271935,-0.26985758153320605,1.3383080208171148,0.7772981089271935,-0.26985758153320605,1.796994066170468,-1.4135819495388438,-2.8884182196920847,-0.6982010796187876,-0.9870852583727885,-1.0729353724270752,0.1982893826072572,0.3861374920540721,0.4148058654793789,0.46850982305455535,0.5002558438597907,0.9899462533717293,0.5002558438597907,0.9899462533717293,2.3059015464384403,1.6915210337312458,0.021343376635818423,0.07810710281245248,-0.7688633014061863,0.0,0.3732799652949259,0.4181942361150437,0.19623378893316445,0.8141469198615692,0.0,0.4913376165984751,0.0,0.4913376165984751,2.731558136620338,-1.7685046786455993,0.05723416707579254,-0.3700836474209046,1,1,1,1,1,1,1,0,16.34000015258789,0,0,1.390179146724019,1,74.19110107421875,0,0,0,1,0,11,1,0,0,0,4,-0.04531708979577068,0.045853113310960626,-0.16542460306126144,1.6829154302841358,0,1,4.914217455547503,1,1.1171191116902572,0
2021-11-09,-0.3498775895770745,-0.5995379305199555,-0.1344921435271762,-0.1344921435271762,-2.080784268132596,-0.36742717476164755,1.6181211424942887,0.112181166848214,1.1765033224990566,2.3972521680685444,-0.33586872709224824,1.5133236430884818,4.20636390924437,0.7124782606914635,0.8698107925341869,-1.1932978140303918,0.7124782606914635,0.8698107925341869,-1.1932978140303918,5.183619887310356,0.19273168930940088,-1.7471009756685527,-0.6955446069595306,-1.2231918204311687,-1.5686387064607232,0.3824819041100949,0.4364635110639636,0.6478089160353414,0.5704721494716952,0.48402089042167734,0.9475393662181443,0.48402089042167734,0.9475393662181443,2.4636922528449565,1.7848505863845001,0.24966034094288103,-0.474707760048515,-0.3402156165213388,0.0,0.08877879113036169,0.3732799652949259,0.06743541449454327,0.19623378893316445,0.8469704042186388,0.0,0.8469704042186388,0.0,0.8339406081957268,2.731558136620338,-0.38535159927367557,0.05723416707579254,1,1,0,1,1,1,1,1,16.0,0,0,1.6652484467111486,1,73.91850280761719,0,0,0,1,1,11,0,0,0,0,4,-0.00888282904591025,0.07712787075843913,-0.31409781463133996,1.4420261258727838,0,1,4.471350074211363,1,0.30669252996486973,0
2021-11-10,-0.8225823395229703,-1.660714526110052,-0.14991358050348014,-0.14991358050348014,1.9374966621398926,0.34672543511240494,-2.524179547606953,-1.0836811379696822,-0.2922069365597131,2.0798266353918593,-2.1928170421354647,-1.182436333340731,2.5447968937338694,0.5625646801879833,1.0539022967864575,-1.0287275281495867,0.5625646801879833,1.0539022967864575,-1.0287275281495867,-0.07211779691693465,0.8909356610578021,-2.164799432208525,-0.40605333892291817,-0.7189028192680302,-0.9542389149580721,0.5253772643524119,0.503109860612182,0.941232937833583,0.869780871577821,0.44079239080390403,0.9451995420592301,0.44079239080390403,0.9451995420592301,2.242516484891537,1.839143667481554,0.8381321865870817,-1.2416484328165112,-1.091734852313031,0.0,-0.3498775895770745,0.08877879113036169,-0.5995379305199555,0.06743541449454327,-0.1344921435271762,0.8469704042186388,-0.1344921435271762,0.8469704042186388,1.6181211424942887,0.8339406081957268,-0.36742717476164755,-0.38535159927367557,0,0,0,0,1,1,0,1,16.309999465942383,0,0,3.602745108851041,1,74.17479705810547,1,0,1,0,2,11,0,0,0,0,4,0.017349653257184888,0.062292767927494844,-0.4237810131596236,1.182901807425674,0,1,3.55535952231357,1,-1.3461092333461706,0
2021-11-11,0.05509400447352153,0.5221265241686979,-0.7970140510272006,-0.7970140510272006,0.24525393523691097,0.31021660751191504,0.2783196498455043,-1.1173659246265224,-0.6553071682012352,1.1519924822192684,-1.73812593246131,-1.4744567290336024,1.6736279014458177,-1.081419775057856,-0.23444937083921813,0.11649226322957285,-1.081419775057856,-0.23444937083921813,0.11649226322957285,-0.6277387552671572,2.9377599895489057,-1.5790759864281187,0.28951486786267244,-0.03860256433521059,-0.8591440321527033,0.46460345769761485,0.4235855663606693,0.8657778699663843,0.7822693966141812,0.5878263306346484,0.7459557371218528,0.5878263306346484,0.7459557371218528,1.9683775227538252,1.8452430481751987,-0.46703251969517634,0.2886102643211097,1.0856243153483103,0.0,-0.8225823395229703,-0.3498775895770745,-1.660714526110052,-0.5995379305199555,-0.14991358050348014,-0.1344921435271762,-0.14991358050348014,-0.1344921435271762,-2.524179547606953,1.6181211424942887,0.34672543511240494,-0.36742717476164755,0,0,0,0,0,0,0,1,16.350000381469727,0,0,0.10196632924420213,1,74.40489959716797,1,0,0,1,3,11,0,0,0,0,4,-0.19403762231528116,-0.09064667485468267,-1.0903353557577946,0.30441948606078606,0,1,3.560567201201719,1,-0.4208577973620171,1
2021-11-12,0.7222656026415475,0.9976877944862572,1.2820606684330382,1.2820606684330382,-6.911315523402706,-0.11128543858798245,-0.8447020084907497,-0.04522273240790042,-0.30632153085461367,1.6793246129458894,-0.14090020745509735,-0.6730027234805096,2.345906967435274,0.3351330369023584,1.04761129759382,2.437904508053157,0.3351330369023584,1.04761129759382,2.437904508053157,-3.0905619062521956,-0.6385001555621819,-2.494932595026672,0.5456566040363375,-0.20712216999898558,-0.6335873954397386,0.5729035871708817,0.46537758658875134,1.0367468967686808,0.8250773606733047,0.8392458151252061,0.7437515056644451,0.8392458151252061,0.7437515056644451,1.6120408012244742,1.8553117407804673,-0.27542219184470973,0.8599766985639024,-0.4220839698691359,0.0,0.05509400447352153,-0.8225823395229703,0.5221265241686979,-1.660714526110052,-0.7970140510272006,-0.14991358050348014,-0.7970140510272006,-0.14991358050348014,0.2783196498455043,-2.524179547606953,0.31021660751191504,0.34672543511240494,0,0,0,0,1,1,0,0,15.220000267028809,0,0,-4.728564926025908,0,74.32209777832031,0,0,0,0,4,11,0,1,0,0,4,-0.08716196686957223,0.0017628035311885953,0.24314939853567835,1.501619928798987,1,1,4.2400905478085225,1,-1.3539328284484338,1
2021-11-15,-0.0010739820344718431,-0.04482926367641582,0.03700663573213969,0.03700663573213969,1.642575529657364,0.02408241977196468,-0.1460327611797929,0.7762856250805981,-0.3961743040194472,1.498242916598005,1.4749850549785388,-0.7852674016514687,1.6717847536533381,0.5220532531379782,0.237647529107321,1.0149456380345145,0.5220532531379782,0.237647529107321,1.0149456380345145,-0.7124151198250357,-1.6184735249377016,-3.0320554744765413,0.22301358869589727,0.20231184904665467,-0.7847734093261338,0.5684121129681928,0.4683689180987075,1.0324844059760447,0.8167425426943346,0.7598597559480456,0.6091609262776772,0.7598597559480456,0.6091609262776772,1.5230082064893355,1.8424362437747188,0.04375528164194398,-0.022951622855443832,-0.059958258587583524,0.0,0.7222656026415475,0.05509400447352153,0.9976877944862572,0.5221265241686979,1.2820606684330382,-0.7970140510272006,1.2820606684330382,-0.7970140510272006,-0.8447020084907497,0.2783196498455043,-0.11128543858798245,0.31021660751191504,1,0,1,0,1,1,0,0,15.470000267028809,0,0,-5.023486058508436,0,74.33999633789062,1,0,0,0,0,11,1,0,0,0,4,-0.10745892894689422,-0.04364480452863927,0.3824140734874859,1.455941060484932,1,1,4.17062586503869,1,-0.6338218331267682,0
2021-11-16,0.3865229864862485,0.7569817119782218,-0.6087981951756416,-0.6087981951756416,-1.745316438934541,0.12792629474958073,0.46312887176647166,1.107714607093325,0.3402262720438758,1.5167295945429338,1.7098402427880628,0.5712522408467087,2.0845758839351913,0.7102691089895372,-0.2366585225411444,0.6331522699930425,0.7102691089895372,-0.2366585225411444,0.6331522699930425,-0.5276058979040683,-2.7734657956655187,-2.5807341063561138,0.04072327593356295,0.6976653185578829,-0.5255265018732858,0.5761065536567721,0.4693613394891549,1.0648632459566065,0.8368665332210395,0.8158106886674398,0.6430587188460231,0.8158106886674398,0.6430587188460231,1.2103570872320757,1.8564843696667617,-0.37045872549197334,0.5717523492322352,1.1805505444078768,0.0,-0.0010739820344718431,0.7222656026415475,-0.04482926367641582,0.9976877944862572,0.03700663573213969,1.2820606684330382,0.03700663573213969,1.2820606684330382,-0.1460327611797929,-0.8447020084907497,0.02408241977196468,-0.11128543858798245,1,1,1,1,1,0,0,0,15.199999809265137,0,0,-7.014056432679888,0,74.43509674072266,1,0,0,1,1,11,0,0,0,0,4,-0.10710645757337317,-0.056999632390585496,-0.11256262888204227,0.7663466331926706,0,1,4.489186347640244,1,0.5768847945850202,0
2021-11-17,-0.2601625374463401,-0.3273475409930282,-0.5586294529162039,-0.5586294529162039,-1.4473701959832108,0.03157941022453592,-2.6082755282288983,0.12528646700543744,0.902646074120506,0.6104391375607943,0.38480490730877737,1.9046192259637325,0.7221828926230023,-1.130421012359705,-0.6453743949538682,0.40852790183258936,-1.130421012359705,-0.6453743949538682,0.40852790183258936,-2.291179417642217,-2.857561776287464,-1.966626115229658,0.18358812474608133,0.3825192936700139,-0.3363835255980163,0.38040592840849335,0.45039330130946925,0.5533239446903016,0.7973106551084428,0.8484811330177164,0.6621200618736351,0.8484811330177164,0.6621200618736351,1.2446652762829085,1.754910907639167,0.0671850035466881,-0.29375503921968416,0.26487441369651976,0.0,0.3865229864862485,-0.0010739820344718431,0.7569817119782218,-0.04482926367641582,-0.6087981951756416,0.03700663573213969,-0.6087981951756416,0.03700663573213969,0.46312887176647166,-0.1460327611797929,0.12792629474958073,0.02408241977196468,1,1,1,1,0,0,0,0,14.979999542236328,0,0,-1.550111105260393,0,74.45860290527344,1,0,1,0,2,11,0,0,0,0,4,-0.054638843525723686,-0.05319493545666517,-0.5690466465481601,0.14231010271515143,0,1,4.1365155067138,1,1.5480204690743742,0
2021-11-18,0.33847802152713324,0.45309380307081426,-0.7478195643460861,-0.7478195643460861,-0.8010673513089261,-0.2669928329889437,1.19581352649476,0.4648384705670425,1.1860300911741177,0.5307229229728838,0.8827279740560074,1.8355865048658488,0.36112977583224737,-1.9152472124379307,-0.5961799082727537,-0.8306292791119718,-1.9152472124379307,-0.5961799082727537,-0.8306292791119718,-0.949333129967664,-1.9400678996382084,0.9976920899107014,-0.10748712801482707,-0.19469014683084485,-0.23329271116605543,0.3781491818027116,0.44403015371666016,0.5497696685940952,0.7676016512884393,0.8390320555495607,0.6840356747584135,0.8390320555495607,0.6840356747584135,1.451691593677343,1.709678160505918,-0.11461578154368102,0.39578591229897375,1.1436054766450598,0.0,-0.2601625374463401,0.3865229864862485,-0.3273475409930282,0.7569817119782218,-0.5586294529162039,-0.6087981951756416,-0.5586294529162039,-0.6087981951756416,-2.6082755282288983,0.46312887176647166,0.03157941022453592,0.12792629474958073,1,1,1,1,0,0,0,0,14.859999656677246,0,0,-3.9937539862266833,0,74.25980377197266,0,0,0,1,3,11,0,0,0,0,4,-0.06304332737067327,-0.051755336380167306,-1.1991891070788936,-0.6505475900866147,0,0,4.391031208383992,1,1.7822099994468714,0
2021-11-19,-0.1398665559303236,0.39847207999677003,0.0,0.0,0.0,-0.1150062860993506,-2.8926619102843665,-0.06155107184952957,0.32389793260224664,0.017576401747634307,0.5242183420745556,1.2363707903763617,0.563368066895853,-1.3064490172622891,-1.878240576705792,-0.8306292791119718,-1.3064490172622891,-1.878240576705792,-0.8306292791119718,-4.305123912018502,-3.988027801431825,-4.626527956994003,-0.3504197088637584,-0.198410994342213,-0.40553316434119857,0.2873298491221314,0.43241254822616954,0.4302728304239932,0.7749183518126284,0.3666565720209846,0.6840356747584135,0.3666565720209846,0.6840356747584135,1.847667781198655,1.6723948444940868,-0.5383386359270936,0.12930276203322322,0.12930276203322322,0.0,0.33847802152713324,-0.2601625374463401,0.45309380307081426,-0.3273475409930282,-0.7478195643460861,-0.5586294529162039,-0.7478195643460861,-0.5586294529162039,1.19581352649476,-2.6082755282288983,-0.2669928329889437,0.03157941022453592,0,1,1,1,0,0,0,0,14.859999656677246,0,0,-2.2484375472921423,0,74.17440032958984,0,0,1,0,4,11,0,1,0,0,4,-0.07802579889481746,-0.08059607341678951,-1.102907058134367,-0.6944826028532218,0,0,4.134396899963732,1,2.2021385093080386,0
2021-11-22,-0.31971365563219223,-1.2622227368676908,-1.9603372100156835,-1.9603372100156835,17.90040957296504,0.17283148328663955,1.0267430154144996,-0.1211021900353817,0.005258259004526256,-0.3909160450149196,-0.41065685380010697,0.018977317185086662,-0.7662900844663811,-2.7081567743617687,-3.875584422453615,-3.637936893346294,-2.7081567743617687,-3.875584422453615,-3.637936893346294,-0.6701053683751041,-2.8152520248375326,-4.433725549775231,-0.20916763580165476,-0.049661930827538114,0.15264991821911655,0.3366845263884748,0.44245652795613777,0.8120015282519426,0.8797829958856879,0.7212536417225877,0.8220734196979117,0.7212536417225877,0.8220734196979117,2.0176796653217264,1.6900219851735643,0.9425090812354986,-0.7909681962499415,1.169369013765742,0.0,-0.1398665559303236,0.33847802152713324,0.39847207999677003,0.45309380307081426,0.0,-0.7478195643460861,0.0,-0.7478195643460861,-2.8926619102843665,1.19581352649476,-0.1150062860993506,-0.2669928329889437,0,1,0,1,0,0,0,0,17.520000457763672,0,0,17.09934222165611,1,74.30259704589844,1,0,0,1,0,11,1,0,0,0,4,0.035490618246336175,0.14131738094025548,-2.8499375786177517,-2.6478720611947453,0,0,3.7029855180144144,1,3.8808426814581414,1
